track_name,isrc,language,publishing_company,arranger,producer,interpreter,date,duration,apple_itunes,http://goodmusic.online/medien_title/mini-minirock/,http://goodmusic.online/medien_title/hold-tight/,http://goodmusic.online/medien_title/mini-minirock/,http://goodmusic.online/medien_title/mini-minirock/,Juke,microsoft,musicload,napster,qobuz,spotify,tidal,vimeo,youtube,amazon_books,apple_books,google_play_books,music_notes,notafina,note_download,sheet_music_plus,music_image
"Weihnachtslieder, Op. 8: IV. Simeon",,,,,,,2018-03-28,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-8-iv-simeon/,http://goodmusic.online/medien_title/weihnachtslieder-op-8-iv-simeon/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 8: V. Christus, der Kinderfreund",,,,,,,2018-03-29,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-8-v-christus-der-kinderfreund/,http://goodmusic.online/medien_title/weihnachtslieder-op-8-v-christus-der-kinderfreund/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 8: VI. Christkind",,,,,,,2018-03-30,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-8-vi-christkind/,http://goodmusic.online/medien_title/weihnachtslieder-op-8-vi-christkind/,,,,,,,,,,,,,,,,,
"Des fremden Kindes heiliger Christ, Op. 33: III.",,,,,,,2018-03-31,,,,,http://goodmusic.online/medien_title/des-fremden-kindes-heiliger-christ-op-33-iii/,http://goodmusic.online/medien_title/des-fremden-kindes-heiliger-christ-op-33-iii/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: I. Advent",,,,,,,2018-04-01,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-i-advent/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-i-advent/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: II. Weihnachten",,,,,,,2018-04-02,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-ii-weihnachten/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-ii-weihnachten/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: III. Maria",,,,,,,2018-04-03,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-iii-maria/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-iii-maria/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: IV. In der Krippe",,,,,,,2018-04-04,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-iv-in-der-krippe/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-iv-in-der-krippe/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: V. Die heiligen drei Könige",,,,,,,2018-04-05,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-v-die-heiligen-drei-konige/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-v-die-heiligen-drei-konige/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: VI. Idyll",,,,,,,2018-04-06,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-vi-idyll/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-vi-idyll/,,,,,,,,,,,,,,,,,
"Weihnachtslieder, Op. 61: VII. Christbaum",,,,,,,2018-04-07,,,,,http://goodmusic.online/medien_title/weihnachtslieder-op-61-vii-christbaum/,http://goodmusic.online/medien_title/weihnachtslieder-op-61-vii-christbaum/,,,,,,,,,,,,,,,,,
Mad Axeman (Comin' Home),,,,,,,2018-04-08,,,,,http://goodmusic.online/medien_title/mad-axeman-comin-home/,http://goodmusic.online/medien_title/mad-axeman-comin-home/,,,,,,,,,,,,,,,,,
Hell Raiser,,,,,,,2018-04-09,,,,,http://goodmusic.online/medien_title/hell-raiser/,http://goodmusic.online/medien_title/hell-raiser/,,,,,,,,,,,,,,,,,
Magic Lips,,,,,,,2018-04-10,,,,,http://goodmusic.online/medien_title/magic-lips/,http://goodmusic.online/medien_title/magic-lips/,,,,,,,,,,,,,,,,,
Pearl Harbour,,,,,,,2018-04-11,,,,,http://goodmusic.online/medien_title/pearl-harbour/,http://goodmusic.online/medien_title/pearl-harbour/,,,,,,,,,,,,,,,,,
Double Cheatin' Girl,,,,,,,2018-04-12,,,,,http://goodmusic.online/medien_title/double-cheatin-girl/,http://goodmusic.online/medien_title/double-cheatin-girl/,,,,,,,,,,,,,,,,,
Runnin' Man,,,,,,,2018-04-13,,,,,http://goodmusic.online/medien_title/runnin-man/,http://goodmusic.online/medien_title/runnin-man/,,,,,,,,,,,,,,,,,
Bastard,,,,,,,2018-04-14,,,,,http://goodmusic.online/medien_title/bastard/,http://goodmusic.online/medien_title/bastard/,,,,,,,,,,,,,,,,,
Come On and Feel It,,,,,,,2018-04-15,,,,,http://goodmusic.online/medien_title/come-on-and-feel-it/,http://goodmusic.online/medien_title/come-on-and-feel-it/,,,,,,,,,,,,,,,,,
Mad At Me,,,,,,,2018-04-16,,,,,http://goodmusic.online/medien_title/mad-at-me/,http://goodmusic.online/medien_title/mad-at-me/,,,,,,,,,,,,,,,,,
Sometimes,,,,,,,2018-04-17,,,,,http://goodmusic.online/medien_title/sometimes/,http://goodmusic.online/medien_title/sometimes/,,,,,,,,,,,,,,,,,
Fight It Out,,,,,,,2018-04-18,,,,,http://goodmusic.online/medien_title/fight-it-out/,http://goodmusic.online/medien_title/fight-it-out/,,,,,,,,,,,,,,,,,
Too Late to Run,,,,,,,2018-04-19,,,,,http://goodmusic.online/medien_title/too-late-to-run/,http://goodmusic.online/medien_title/too-late-to-run/,,,,,,,,,,,,,,,,,
Pöh! - Das Video,,,,,,,2018-04-20,,,,,http://goodmusic.online/medien_title/poh/,http://goodmusic.online/medien_title/poh/,,,,,,,,,,,,,,,,,http://goodmusic.online/wp-content/uploads/2017/06/babsnertv-022_grafik_03-poster_300.jpg
Na und! - Das Video,,,,,,,2018-04-21,,,,,http://goodmusic.online/medien_title/na-und/,http://goodmusic.online/medien_title/na-und/,,,,,,,,,,,,,,,,,http://goodmusic.online/wp-content/uploads/2017/06/babsnertv-031_grafik_01_poster_300.jpg
Homebound [Nach Hause],,,,,,,2018-04-22,,,,,http://goodmusic.online/medien_title/homebound-nach-hause/,http://goodmusic.online/medien_title/homebound-nach-hause/,,,,,,,,,,,,,,,,,
White Christmas,,,,,,,2018-04-23,,,,,http://goodmusic.online/medien_title/white-christmas/,http://goodmusic.online/medien_title/white-christmas/,,,,,,,,,,,,,,,,,
"Ihr, die ihr leben dürft",,,,,,,2018-04-24,,,,,http://goodmusic.online/medien_title/ihr-die-ihr-leben-durft/,http://goodmusic.online/medien_title/ihr-die-ihr-leben-durft/,,,,,,,,,,,,,,,,,
"Ihr, die ihr glauben könnt",,,,,,,2018-04-25,,,,,http://goodmusic.online/medien_title/ihr-die-ihr-glauben-konnt/,http://goodmusic.online/medien_title/ihr-die-ihr-glauben-konnt/,,,,,,,,,,,,,,,,,
"Ihr, die ihr frei seid",,,,,,,2018-04-26,,,,,http://goodmusic.online/medien_title/ihr-die-ihr-frei-seid/,http://goodmusic.online/medien_title/ihr-die-ihr-frei-seid/,,,,,,,,,,,,,,,,,
"Ihr, die ihr träumen könnt",,,,,,,2018-04-27,,,,,http://goodmusic.online/medien_title/ihr-die-ihr-traumen-konnt/,http://goodmusic.online/medien_title/ihr-die-ihr-traumen-konnt/,,,,,,,,,,,,,,,,,
Epilog,,,,,,,2018-04-28,,,,,http://goodmusic.online/medien_title/epilog/,http://goodmusic.online/medien_title/epilog/,,,,,,,,,,,,,,,,,
Eine Träne zuviel,,,,,,,2018-04-29,,,,,http://goodmusic.online/medien_title/eine-trane-zuviel/,http://goodmusic.online/medien_title/eine-trane-zuviel/,,,,,,,,,,,,,,,,,
Mademoiselle Pardon,,,,,,,2018-04-30,,,,,http://goodmusic.online/medien_title/mademoiselle-pardon/,http://goodmusic.online/medien_title/mademoiselle-pardon/,,,,,,,,,,,,,,,,,
"Weine nicht, kleine Eva",,,,,,,2018-05-01,,,,,http://goodmusic.online/medien_title/weine-nicht-kleine-eva/,http://goodmusic.online/medien_title/weine-nicht-kleine-eva/,,,,,,,,,,,,,,,,,
Non fa niente,,,,,,,2018-05-02,,,,,http://goodmusic.online/medien_title/non-fa-niente/,http://goodmusic.online/medien_title/non-fa-niente/,,,,,,,,,,,,,,,,,
Lady Loreley [Deutsche Version],,,,,,,2018-05-03,,,,,http://goodmusic.online/medien_title/lady-loreley-deutsche-version/,http://goodmusic.online/medien_title/lady-loreley-deutsche-version/,,,,,,,,,,,,,,,,,
Don't Say It's Over,,,,,,,2018-05-04,,,,,http://goodmusic.online/medien_title/dont-say-its-over/,http://goodmusic.online/medien_title/dont-say-its-over/,,,,,,,,,,,,,,,,,
Out in the Night,,,,,,,2018-05-05,,,,,http://goodmusic.online/medien_title/out-in-the-night/,http://goodmusic.online/medien_title/out-in-the-night/,,,,,,,,,,,,,,,,,
Ride Down the Highway,,,,,,,2018-05-06,,,,,http://goodmusic.online/medien_title/ride-down-the-highway/,http://goodmusic.online/medien_title/ride-down-the-highway/,,,,,,,,,,,,,,,,,
Spider Woman Is Back,,,,,,,2018-05-07,,,,,http://goodmusic.online/medien_title/spider-woman-is-back/,http://goodmusic.online/medien_title/spider-woman-is-back/,,,,,,,,,,,,,,,,,
I Show You a Feeling (It's More Than Your Love),,,,,,,2018-05-08,,,,,http://goodmusic.online/medien_title/i-show-you-a-feeling-its-more-than-your-love/,http://goodmusic.online/medien_title/i-show-you-a-feeling-its-more-than-your-love/,,,,,,,,,,,,,,,,,
Down By Your Side,,,,,,,2018-05-09,,,,,http://goodmusic.online/medien_title/down-by-your-side/,http://goodmusic.online/medien_title/down-by-your-side/,,,,,,,,,,,,,,,,,
All the Magic in Your Eyes,,,,,,,2018-05-10,,,,,http://goodmusic.online/medien_title/all-the-magic-in-your-eyes/,http://goodmusic.online/medien_title/all-the-magic-in-your-eyes/,,,,,,,,,,,,,,,,,
Too Hard - Too Fast,,,,,,,2018-05-11,,,,,http://goodmusic.online/medien_title/too-hard-too-fast/,http://goodmusic.online/medien_title/too-hard-too-fast/,,,,,,,,,,,,,,,,,
Dark Lights,,,,,,,2018-05-12,,,,,http://goodmusic.online/medien_title/dark-lights/,http://goodmusic.online/medien_title/dark-lights/,,,,,,,,,,,,,,,,,
Stay Back,,,,,,,2018-05-13,,,,,http://goodmusic.online/medien_title/stay-back/,http://goodmusic.online/medien_title/stay-back/,,,,,,,,,,,,,,,,,
"Auf dem Mond, da gibt's kein'n Karneval",,,,,,,2018-05-14,,,,,http://goodmusic.online/medien_title/auf-dem-mond-da-gibts-keinn-karneval/,http://goodmusic.online/medien_title/auf-dem-mond-da-gibts-keinn-karneval/,,,,,,,,,,,,,,,,,
Au-Au-Au,,,,,,,2018-05-15,,,,,http://goodmusic.online/medien_title/au-au-au/,http://goodmusic.online/medien_title/au-au-au/,,,,,,,,,,,,,,,,,
Die Schaschlik-Bud,,,,,,,2018-05-16,,,,,http://goodmusic.online/medien_title/die-schaschlik-bud/,http://goodmusic.online/medien_title/die-schaschlik-bud/,,,,,,,,,,,,,,,,,
Die Fussball-Fans (Doch am Sonntag sind sie alle wieder da),,,,,,,2018-05-17,,,,,http://goodmusic.online/medien_title/die-fussball-fans-doch-am-sonntag-sind-sie-alle-wieder-da/,http://goodmusic.online/medien_title/die-fussball-fans-doch-am-sonntag-sind-sie-alle-wieder-da/,,,,,,,,,,,,,,,,,
"Die Dreitälerfahrt (Noh Lindenthal, Bayenthal, Raderthal)",,,,,,,2018-05-18,,,,,http://goodmusic.online/medien_title/die-dreitalerfahrt-noh-lindenthal-bayenthal-raderthal/,http://goodmusic.online/medien_title/die-dreitalerfahrt-noh-lindenthal-bayenthal-raderthal/,,,,,,,,,,,,,,,,,
U-Bahn-Song (Die U-Bahn macht das Licht nicht aus),,,,,,,2018-05-19,,,,,http://goodmusic.online/medien_title/u-bahn-song-die-u-bahn-macht-das-licht-nicht-aus/,http://goodmusic.online/medien_title/u-bahn-song-die-u-bahn-macht-das-licht-nicht-aus/,,,,,,,,,,,,,,,,,
Nightmares,,,,,,,2018-05-20,,,,,http://goodmusic.online/medien_title/nightmares/,http://goodmusic.online/medien_title/nightmares/,,,,,,,,,,,,,,,,,
Needin' Your Love,,,,,,,2018-05-21,,,,,http://goodmusic.online/medien_title/needin-your-love/,http://goodmusic.online/medien_title/needin-your-love/,,,,,,,,,,,,,,,,,
Rabies in Town,,,,,,,2018-05-22,,,,,http://goodmusic.online/medien_title/rabies-in-town/,http://goodmusic.online/medien_title/rabies-in-town/,,,,,,,,,,,,,,,,,
I Do It,,,,,,,2018-05-23,,,,,http://goodmusic.online/medien_title/i-do-it/,http://goodmusic.online/medien_title/i-do-it/,,,,,,,,,,,,,,,,,
Under My Wheels,,,,,,,2018-05-24,,,,,http://goodmusic.online/medien_title/under-my-wheels/,http://goodmusic.online/medien_title/under-my-wheels/,,,,,,,,,,,,,,,,,
Rock It On,,,,,,,2018-05-25,,,,,http://goodmusic.online/medien_title/rock-it-on/,http://goodmusic.online/medien_title/rock-it-on/,,,,,,,,,,,,,,,,,
Hey You (I'm Gonna Tear You Down),,,,,,,2018-05-26,,,,,http://goodmusic.online/medien_title/hey-you-im-gonna-tear-you-down/,http://goodmusic.online/medien_title/hey-you-im-gonna-tear-you-down/,,,,,,,,,,,,,,,,,
We Like Rock 'n' Roll,,,,,,,2018-05-27,,,,,http://goodmusic.online/medien_title/we-like-rock-n-roll/,http://goodmusic.online/medien_title/we-like-rock-n-roll/,,,,,,,,,,,,,,,,,
Too Late to Escape,,,,,,,2018-05-28,,,,,http://goodmusic.online/medien_title/too-late-to-escape/,http://goodmusic.online/medien_title/too-late-to-escape/,,,,,,,,,,,,,,,,,
Goodbye Blue Sky,,,,,,,2018-05-29,,,,,http://goodmusic.online/medien_title/goodbye-blue-sky/,http://goodmusic.online/medien_title/goodbye-blue-sky/,,,,,,,,,,,,,,,,,
Der Kellermeister,,,,,,,2018-05-30,,,,,http://goodmusic.online/medien_title/der-kellermeister/,http://goodmusic.online/medien_title/der-kellermeister/,,,,,,,,,,,,,,,,,
Wer die Theke hat erfunden (Thekenlied),,,,,,,2018-05-31,,,,,http://goodmusic.online/medien_title/wer-die-theke-hat-erfunden-thekenlied/,http://goodmusic.online/medien_title/wer-die-theke-hat-erfunden-thekenlied/,,,,,,,,,,,,,,,,,
Dat gönnt sich der Papa,,,,,,,2018-06-01,,,,,http://goodmusic.online/medien_title/dat-gonnt-sich-der-papa/,http://goodmusic.online/medien_title/dat-gonnt-sich-der-papa/,,,,,,,,,,,,,,,,,
Matratzenball-Cha-Cha,,,,,,,2018-06-02,,,,,http://goodmusic.online/medien_title/matratzenball-cha-cha/,http://goodmusic.online/medien_title/matratzenball-cha-cha/,,,,,,,,,,,,,,,,,
Prinz - Bauer - Jungfrau,,,,,,,2018-06-03,,,,,http://goodmusic.online/medien_title/prinz-bauer-jungfrau/,http://goodmusic.online/medien_title/prinz-bauer-jungfrau/,,,,,,,,,,,,,,,,,
Wir seh'n uns wieder,,,,,,,2018-06-04,,,,,http://goodmusic.online/medien_title/wir-sehn-uns-wieder/,http://goodmusic.online/medien_title/wir-sehn-uns-wieder/,,,,,,,,,,,,,,,,,
Lightnin' Fever,,,,,,,2018-06-05,,,,,http://goodmusic.online/medien_title/lightnin-fever/,http://goodmusic.online/medien_title/lightnin-fever/,,,,,,,,,,,,,,,,,
Night Shock,,,,,,,2018-06-06,,,,,http://goodmusic.online/medien_title/night-shock/,http://goodmusic.online/medien_title/night-shock/,,,,,,,,,,,,,,,,,
"Shut Up, You Dudes",,,,,,,2018-06-07,,,,,http://goodmusic.online/medien_title/shut-up-you-dudes/,http://goodmusic.online/medien_title/shut-up-you-dudes/,,,,,,,,,,,,,,,,,
No Way to Lose,,,,,,,2018-06-08,,,,,http://goodmusic.online/medien_title/no-way-to-lose/,http://goodmusic.online/medien_title/no-way-to-lose/,,,,,,,,,,,,,,,,,
Burnin' Eyes,,,,,,,2018-06-09,,,,,http://goodmusic.online/medien_title/burnin-eyes/,http://goodmusic.online/medien_title/burnin-eyes/,,,,,,,,,,,,,,,,,
Damned Man Alive,,,,,,,2018-06-10,,,,,http://goodmusic.online/medien_title/damned-man-alive/,http://goodmusic.online/medien_title/damned-man-alive/,,,,,,,,,,,,,,,,,
Red Alert,,,,,,,2018-06-11,,,,,http://goodmusic.online/medien_title/red-alert/,http://goodmusic.online/medien_title/red-alert/,,,,,,,,,,,,,,,,,
Speed Attack,,,,,,,2018-06-12,,,,,http://goodmusic.online/medien_title/speed-attack/,http://goodmusic.online/medien_title/speed-attack/,,,,,,,,,,,,,,,,,
Hammer My Nail Into You,,,,,,,2018-06-13,,,,,http://goodmusic.online/medien_title/hammer-my-nail-into-you/,http://goodmusic.online/medien_title/hammer-my-nail-into-you/,,,,,,,,,,,,,,,,,
Underdog,,,,,,,2018-06-14,,,,,http://goodmusic.online/medien_title/underdog/,http://goodmusic.online/medien_title/underdog/,,,,,,,,,,,,,,,,,
Shout It Out Together,,,,,,,2018-06-15,,,,,http://goodmusic.online/medien_title/shout-it-out-together/,http://goodmusic.online/medien_title/shout-it-out-together/,,,,,,,,,,,,,,,,,
'ne Besuch em Zoo,,,,,,,2018-06-16,,,,,http://goodmusic.online/medien_title/ne-besuch-em-zoo/,http://goodmusic.online/medien_title/ne-besuch-em-zoo/,,,,,,,,,,,,,,,,,
In der Kaygass Nummer Null,,,,,,,2018-06-17,,,,,http://goodmusic.online/medien_title/in-der-kaygass-nummer-null/,http://goodmusic.online/medien_title/in-der-kaygass-nummer-null/,,,,,,,,,,,,,,,,,
Mir schenke der Ahl e paar Blömcher [Mir schenken dä Ahl e paar Blömcher],,,,,,,2018-06-18,,,,,http://goodmusic.online/medien_title/mir-schenke-der-ahl-e-paar-blomcher-mir-schenken-da-ahl-e-paar-blomcher/,http://goodmusic.online/medien_title/mir-schenke-der-ahl-e-paar-blomcher-mir-schenken-da-ahl-e-paar-blomcher/,,,,,,,,,,,,,,,,,
Villa Billa-Walzer,,,,,,,2018-06-19,,,,,http://goodmusic.online/medien_title/villa-billa-walzer/,http://goodmusic.online/medien_title/villa-billa-walzer/,,,,,,,,,,,,,,,,,
Kölsche Jung,,,,,,,2018-06-20,,,,,http://goodmusic.online/medien_title/kolsche-jung/,http://goodmusic.online/medien_title/kolsche-jung/,,,,,,,,,,,,,,,,,
Heimweh nach Köln,,,,,,,2018-06-21,,,,,http://goodmusic.online/medien_title/heimweh-nach-koln/,http://goodmusic.online/medien_title/heimweh-nach-koln/,,,,,,,,,,,,,,,,,
Take It Away,,,,,,,2018-06-22,,,,,http://goodmusic.online/medien_title/take-it-away/,http://goodmusic.online/medien_title/take-it-away/,,,,,,,,,,,,,,,,,
Look At the Sky,,,,,,,2018-06-23,,,,,http://goodmusic.online/medien_title/look-at-the-sky/,http://goodmusic.online/medien_title/look-at-the-sky/,,,,,,,,,,,,,,,,,
No Way to Lose - Version 1981,,,,,,,2018-06-24,,,,,http://goodmusic.online/medien_title/no-way-to-lose-version-1981/,http://goodmusic.online/medien_title/no-way-to-lose-version-1981/,,,,,,,,,,,,,,,,,
I Show You a Feeling (It's More Than Your Love) - Version 1980,,,,,,,2018-06-25,,,,,http://goodmusic.online/medien_title/i-show-you-a-feeling-its-more-than-your-love-version-1980/,http://goodmusic.online/medien_title/i-show-you-a-feeling-its-more-than-your-love-version-1980/,,,,,,,,,,,,,,,,,
Damned Man Alive - Version 1981,,,,,,,2018-06-26,,,,,http://goodmusic.online/medien_title/damned-man-alive-version-1981/,http://goodmusic.online/medien_title/damned-man-alive-version-1981/,,,,,,,,,,,,,,,,,
Kids Today,,,,,,,2018-06-27,,,,,http://goodmusic.online/medien_title/kids-today/,http://goodmusic.online/medien_title/kids-today/,,,,,,,,,,,,,,,,,
Hot Love - Version 1981,,,,,,,2018-06-28,,,,,http://goodmusic.online/medien_title/hot-love-version-1981/,http://goodmusic.online/medien_title/hot-love-version-1981/,,,,,,,,,,,,,,,,,
I'm Leavin',,,,,,,2018-06-29,,,,,http://goodmusic.online/medien_title/im-leavin/,http://goodmusic.online/medien_title/im-leavin/,,,,,,,,,,,,,,,,,
Snowblind - Version 1981,,,,,,,2018-06-30,,,,,http://goodmusic.online/medien_title/snowblind-version-1981/,http://goodmusic.online/medien_title/snowblind-version-1981/,,,,,,,,,,,,,,,,,
The Show Is Over,,,,,,,2018-07-01,,,,,http://goodmusic.online/medien_title/the-show-is-over/,http://goodmusic.online/medien_title/the-show-is-over/,,,,,,,,,,,,,,,,,
Sie will ja,,,,,,,2018-07-02,,,,,http://goodmusic.online/medien_title/sie-will-ja/,http://goodmusic.online/medien_title/sie-will-ja/,,,,,,,,,,,,,,,,,
Tu nicht so,,,,,,,2018-07-03,,,,,http://goodmusic.online/medien_title/tu-nicht-so/,http://goodmusic.online/medien_title/tu-nicht-so/,,,,,,,,,,,,,,,,,
Einmal schnappt die Falle zu,,,,,,,2018-07-04,,,,,http://goodmusic.online/medien_title/einmal-schnappt-die-falle-zu/,http://goodmusic.online/medien_title/einmal-schnappt-die-falle-zu/,,,,,,,,,,,,,,,,,
"Blue, Blue Butterfly",,,,,,,2018-07-05,,,,,http://goodmusic.online/medien_title/blue-blue-butterfly/,http://goodmusic.online/medien_title/blue-blue-butterfly/,,,,,,,,,,,,,,,,,
Du bist ein Stück aus meinem Leben,,,,,,,2018-07-06,,,,,http://goodmusic.online/medien_title/du-bist-ein-stuck-aus-meinem-leben/,http://goodmusic.online/medien_title/du-bist-ein-stuck-aus-meinem-leben/,,,,,,,,,,,,,,,,,
Morgen wirst du wieder bei mir sein,,,,,,,2018-07-07,,,,,http://goodmusic.online/medien_title/morgen-wirst-du-wieder-bei-mir-sein-2/,http://goodmusic.online/medien_title/morgen-wirst-du-wieder-bei-mir-sein-2/,,,,,,,,,,,,,,,,,
Breakout,,,,,,,2018-07-08,,,,,http://goodmusic.online/medien_title/breakout/,http://goodmusic.online/medien_title/breakout/,,,,,,,,,,,,,,,,,
Easy Livin',,,,,,,2018-07-09,,,,,http://goodmusic.online/medien_title/easy-livin/,http://goodmusic.online/medien_title/easy-livin/,,,,,,,,,,,,,,,,,
Snowblind,,,,,,,2018-07-10,,,,,http://goodmusic.online/medien_title/snowblind/,http://goodmusic.online/medien_title/snowblind/,,,,,,,,,,,,,,,,,
Starlight - Daylight,,,,,,,2018-07-11,,,,,http://goodmusic.online/medien_title/starlight-daylight/,http://goodmusic.online/medien_title/starlight-daylight/,,,,,,,,,,,,,,,,,
Hold On,,,,,,,2018-07-12,,,,,http://goodmusic.online/medien_title/hold-on/,http://goodmusic.online/medien_title/hold-on/,,,,,,,,,,,,,,,,,
Hot Love,,,,,,,2018-07-13,,,,,http://goodmusic.online/medien_title/hot-love/,http://goodmusic.online/medien_title/hot-love/,,,,,,,,,,,,,,,,,
I Do It - Version 1981,,,,,,,2018-07-14,,,,,http://goodmusic.online/medien_title/i-do-it-version-1981/,http://goodmusic.online/medien_title/i-do-it-version-1981/,,,,,,,,,,,,,,,,,
Giddup,,,,,,,2018-07-15,,,,,http://goodmusic.online/medien_title/giddup/,http://goodmusic.online/medien_title/giddup/,,,,,,,,,,,,,,,,,
Can't Live Without You,,,,,,,2018-07-16,,,,,http://goodmusic.online/medien_title/cant-live-without-you/,http://goodmusic.online/medien_title/cant-live-without-you/,,,,,,,,,,,,,,,,,
No Way to Lose - Version 1980,,,,,,,2018-07-17,,,,,http://goodmusic.online/medien_title/no-way-to-lose-version-1980/,http://goodmusic.online/medien_title/no-way-to-lose-version-1980/,,,,,,,,,,,,,,,,,
"Fremde Ufer, fremde Sterne",,,,,,,2018-07-18,,,,,http://goodmusic.online/medien_title/fremde-ufer-fremde-sterne/,http://goodmusic.online/medien_title/fremde-ufer-fremde-sterne/,,,,,,,,,,,,,,,,,
Suliko,,,,,,,2018-07-19,,,,,http://goodmusic.online/medien_title/suliko/,http://goodmusic.online/medien_title/suliko/,,,,,,,,,,,,,,,,,
Und dann will es keiner gewesen sein,,,,,,,2018-07-20,,,,,http://goodmusic.online/medien_title/und-dann-will-es-keiner-gewesen-sein/,http://goodmusic.online/medien_title/und-dann-will-es-keiner-gewesen-sein/,,,,,,,,,,,,,,,,,
Die grosse Liebe meines Lebens,,,,,,,2018-07-21,,,,,http://goodmusic.online/medien_title/die-grosse-liebe-meines-lebens/,http://goodmusic.online/medien_title/die-grosse-liebe-meines-lebens/,,,,,,,,,,,,,,,,,
"Mädchen, die am Sonntag weinen",,,,,,,2018-07-22,,,,,http://goodmusic.online/medien_title/madchen-die-am-sonntag-weinen/,http://goodmusic.online/medien_title/madchen-die-am-sonntag-weinen/,,,,,,,,,,,,,,,,,
Du hast so traurige Augen,,,,,,,2018-07-23,,,,,http://goodmusic.online/medien_title/du-hast-so-traurige-augen/,http://goodmusic.online/medien_title/du-hast-so-traurige-augen/,,,,,,,,,,,,,,,,,
Moonlight,,,,,,,2018-07-24,,,,,http://goodmusic.online/medien_title/moonlight/,http://goodmusic.online/medien_title/moonlight/,,,,,,,,,,,,,,,,,
Baby - Baby,,,,,,,2018-07-25,,,,,http://goodmusic.online/medien_title/baby-baby/,http://goodmusic.online/medien_title/baby-baby/,,,,,,,,,,,,,,,,,
"Gimme Your Lovin', Babe",,,,,,,2018-07-26,,,,,http://goodmusic.online/medien_title/gimme-your-lovin-babe/,http://goodmusic.online/medien_title/gimme-your-lovin-babe/,,,,,,,,,,,,,,,,,
"Baby, Come Back",,,,,,,2018-07-27,,,,,http://goodmusic.online/medien_title/baby-come-back/,http://goodmusic.online/medien_title/baby-come-back/,,,,,,,,,,,,,,,,,
Caribbean Sundown,,,,,,,2018-07-28,,,,,http://goodmusic.online/medien_title/caribbean-sundown/,http://goodmusic.online/medien_title/caribbean-sundown/,,,,,,,,,,,,,,,,,
Eyes of Amber [Fremde Augen],,,,,,,2018-07-29,,,,,http://goodmusic.online/medien_title/eyes-of-amber-fremde-augen/,http://goodmusic.online/medien_title/eyes-of-amber-fremde-augen/,,,,,,,,,,,,,,,,,
You Took My Heart Away,,,,,,,2018-07-30,,,,,http://goodmusic.online/medien_title/you-took-my-heart-away/,http://goodmusic.online/medien_title/you-took-my-heart-away/,,,,,,,,,,,,,,,,,
Rio Beach Party,,,,,,,2018-07-31,,,,,http://goodmusic.online/medien_title/rio-beach-party/,http://goodmusic.online/medien_title/rio-beach-party/,,,,,,,,,,,,,,,,,
Hail to the Simple Miss,,,,,,,2018-08-01,,,,,http://goodmusic.online/medien_title/hail-to-the-simple-miss/,http://goodmusic.online/medien_title/hail-to-the-simple-miss/,,,,,,,,,,,,,,,,,
"Are You Lonesome, Maria?",,,,,,,2018-08-02,,,,,http://goodmusic.online/medien_title/are-you-lonesome-maria/,http://goodmusic.online/medien_title/are-you-lonesome-maria/,,,,,,,,,,,,,,,,,
It's Over,,,,,,,2018-08-03,,,,,http://goodmusic.online/medien_title/its-over/,http://goodmusic.online/medien_title/its-over/,,,,,,,,,,,,,,,,,
Sail Out With the Tide,,,,,,,2018-08-04,,,,,http://goodmusic.online/medien_title/sail-out-with-the-tide/,http://goodmusic.online/medien_title/sail-out-with-the-tide/,,,,,,,,,,,,,,,,,
Du darfst dem Sonnenschein nicht böse sein [Mon bel amour d'eté],,,,,,,2018-08-05,,,,,http://goodmusic.online/medien_title/du-darfst-dem-sonnenschein-nicht-bose-sein-mon-bel-amour-dete/,http://goodmusic.online/medien_title/du-darfst-dem-sonnenschein-nicht-bose-sein-mon-bel-amour-dete/,,,,,,,,,,,,,,,,,
Mademoiselle Amour,,,,,,,2018-08-06,,,,,http://goodmusic.online/medien_title/mademoiselle-amour/,http://goodmusic.online/medien_title/mademoiselle-amour/,,,,,,,,,,,,,,,,,
